FILE	NAME	TYPE	LENGTH	FIELD_TITLE	TITLE	CODES	CODE_VALUES
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					11a3	11a3: Other 2 for Durable Medical Equipment
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					11b	11b: Prosthetics/Medical Supplies - Non-Medicare benefit
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13a	13a: Acupuncture
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13b	13b: Over-the-Counter (OTC) Items
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13c	13c: Meal Benefit
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13d	13d: Other 1
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13e	13e: Other 2
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13f	13f: Other 3
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h1	"13h1: Early and Periodic Screening, Diagnostic, and Treatment (EPSDT) Services"
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h10	13h10: Private Duty Nursing Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h11	13h11: Case Management (Long Term Care)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h12	13h12: Institution for Mental Disease Services for Individuals 65 or Older
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h13	13h13: Services in an Intermediate Care Facility for Individuals with Intellectual Disabilities
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h14	13h14: Case Management
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h15	13h15: Other 1
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h16	13h16: Other 2
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h17	13h17: Other 3
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h18	13h18: Other 4
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h19	13h19: Other 5
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h2	13h2: Tobacco Cessation Counseling for Pregnant Women
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h20	13h20: Other 6
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h21	13h21: Other 7
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h22	13h22: Other 8
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h23	13h23: Other 9
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h24	13h24: Other 10
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h25	13h25: Other 11
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h26	13h26: Other 12
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h27	13h27: Other 13
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h28	13h28: Other 14
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h29	13h29: Other 15
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h3	13h3: Freestanding Birth Center Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h30	13h30: Other 16
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h31	13h31: Other 17
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h32	13h32: Other 18
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h33	13h33: Other 19
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h34	13h34: Other 20
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h35	13h35: Other 21
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h36	13h36: Other 22
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h37	13h37: Other 23
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h38	13h38: Other 24
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h39	13h39: Other 25
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h4	13h4: Respiratory Care Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h40	13h40: Other 26
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h41	13h41: Other 27
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h42	13h42: Other 28
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h43	13h43: Other 29
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h44	13h44: Other 30
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h45	13h45: Other 31
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h46	13h46: Other 32
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h47	13h47: Other 33
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h48	13h48: Other 34
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h49	13h49: Other 35
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h5	13h5: Family Planning Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h50	13h50: Other 36
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h51	13h51: Other 37
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h52	13h52: Other 38
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h6	13h6: Nursing Home Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h7	13h7: Home and Community Based Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h8	13h8: Personal Care Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					13h9	13h9: Self-Directed Personal Assistance Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14b	14b: Annual Physical Exam
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c1	14c1: Health Education
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c10	14c10: In-Home Safety Assessment
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c11	14c11: Personal Emergency Response System (PERS)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c12	14c12: Medical Nutrition Therapy (MNT)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c13	14c13: Post discharge In-Home Medication Reconciliation
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c14	14c14: Re-admission Prevention
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c15	14c15: Wigs for Hair Loss Related to Chemotherapy
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c16	14c16: Weight Management Programs
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c17	14c17: Alternative Therapies
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c18	14c18: Therapeutic Massage
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c19	14c19: Adult Day Health Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c2	14c2: Nutritional/Dietary Benefit
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c20	14c20: Home-Based Palliative Care
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c21	14c21: In-Home Support Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c22	14c22: Support for Caregivers of Enrollees
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c3	14c3: Additional Sessions of Smoking and Tobacco Cessation Counseling
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c4	14c4: Fitness Benefit
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c5	14c5: Enhanced Disease Management
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c6	14c6: Telemonitoring Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c7	14c7: Remote Access Technologies (including Web/Phone-based technologies and Nursing Hotline)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c8	14c8: Home and Bathroom Safety Devices and Modifications
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					14c9	14c9: Counseling Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					15	15: Home Infusion bundled Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16a1	16a1: Oral Exams
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16a2	16a2: Prophylaxis (Cleaning)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16a3	16a3: Fluoride Treatment
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16a4	16a4: Dental X-Rays
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b1	16b1: Non-routine Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b2	16b2: Diagnostic Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b3	16b3: Restorative Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b4	16b4: Endodontics
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b5	16b5: Periodontics
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b6	16b6: Extractions
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					16b7	"16b7: Prosthodontics, Other Oral/Maxillofacial Surgery, Other Services"
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17a1	17a1: Routine Eye Exams
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17a2	17a2: Other Eye Exam Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17b1	17b1: Contact Lenses
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17b2	17b2: Eyeglasses (lenses and frames)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17b3	17b3: Eyeglass lenses
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17b4	17b4: Eyeglass frames
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					17b5	17b5: Upgrades
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					18a1	18a1: Routine Hearing Exams
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					18a2	18a2: Fitting/Evaluation for Hearing Aid
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					18b1	18b1: Hearing Aids (all types)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					18b2	18b2: Hearing Aids - Inner Ear
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					18b3	18b3: Hearing Aids - Outer Ear
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					18b4	18b4: Hearing Aids - Over the Ear
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					1a1	1a1: Additional Days for Inpatient Hospital-Acute
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					1a2	1a2: Non-Medicare-covered Stay for Inpatient Hospital-Acute
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					1a3	1a3: Upgrades for Inpatient Hospital-Acute
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					1b1	1b1: Additional Days for Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					1b2	1b2: Non-Medicare-covered Stay for Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					2-1	2-1: Additional Days beyond Medicare-covered for Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					2-2	2-2: Non-Medicare-covered Stay for Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					3-1	3-1: Additional Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					3-2	3-2: Additional Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					3-3	3-3: Additional Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					4c1	4c1: Worldwide Emergency Coverage
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					4c2	4c2: Worldwide Urgent Coverage
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					4c3	4c3: Worldwide Emergency Transportation
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					6-1	6-1: Additional Hours of Care
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					6-2	6-2: Personal Care Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					6-3	6-3: Other 1 for Home Health Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					6-4	6-4: Other 2 for Home Health Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					7b1	7b1: Routine Chiropractic Care
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					7b2	7b2: Other Chiropractic Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					7c	7c: Occupational Therapy Services - Non-Medicare benefit
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					7f	7f: Podiatry Services - Routine Foot Care
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					7i1	7i1: Other 1 for PT and SP Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					7i2	7i2: Other 2 for PT and SP Services
pbp_Section_D	pbp_d_mmp_plancov_bendesc_cats					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_balbill_yn	CHAR	1	Do you permit balance billing?	Balance Bill YN	1	Yes
pbp_Section_D	pbp_d_balbill_yn					2	No
pbp_Section_D	pbp_d_balbill_prov_cats	CHAR	550	What category of providers do you permit to balance bill?	Balance Bill Serv Cats Pln Ded	10a	10a: Ambulance Services
pbp_Section_D	pbp_d_balbill_prov_cats					10b	10b: Transportation Services
pbp_Section_D	pbp_d_balbill_prov_cats					11a	11a: Durable Medical Equipment (DME)
pbp_Section_D	pbp_d_balbill_prov_cats					11b	11b: Prosthetics/Medical Supplies
pbp_Section_D	pbp_d_balbill_prov_cats					11c	11c: Diabetic Supplies and Services
pbp_Section_D	pbp_d_balbill_prov_cats					12	12: Dialysis Services
pbp_Section_D	pbp_d_balbill_prov_cats					13a	13a: Acupuncture
pbp_Section_D	pbp_d_balbill_prov_cats					13b	13b: Over-the-Counter (OTC) Items
pbp_Section_D	pbp_d_balbill_prov_cats					13c	13c: Meal Benefit
pbp_Section_D	pbp_d_balbill_prov_cats					13d	13d: Other 1
pbp_Section_D	pbp_d_balbill_prov_cats					13e	13e: Other 2
pbp_Section_D	pbp_d_balbill_prov_cats					13f	13f: Other 3
pbp_Section_D	pbp_d_balbill_prov_cats					13g	13g: Dual Eligible SNPs with Highly Integrated Services
pbp_Section_D	pbp_d_balbill_prov_cats					14a	14a: Medicare-covered Zero Dollar Preventive Services
pbp_Section_D	pbp_d_balbill_prov_cats					14b	14b: Annual Physical Exam
pbp_Section_D	pbp_d_balbill_prov_cats					14c1	14c1: Health Education
pbp_Section_D	pbp_d_balbill_prov_cats					14c10	14c10: In-Home Safety Assessment
pbp_Section_D	pbp_d_balbill_prov_cats					14c11	14c11: Personal Emergency Response System (PERS)
pbp_Section_D	pbp_d_balbill_prov_cats					14c12	14c12: Medical Nutrition Therapy (MNT)
pbp_Section_D	pbp_d_balbill_prov_cats					14c13	14c13: Post discharge In-Home Medication Reconciliation
pbp_Section_D	pbp_d_balbill_prov_cats					14c14	14c14: Re-admission Prevention
pbp_Section_D	pbp_d_balbill_prov_cats					14c15	14c15: Wigs for Hair Loss Related to Chemotherapy
pbp_Section_D	pbp_d_balbill_prov_cats					14c16	14c16: Weight Management Programs
pbp_Section_D	pbp_d_balbill_prov_cats					14c17	14c17: Alternative Therapies
pbp_Section_D	pbp_d_balbill_prov_cats					14c18	14c18: Therapeutic Massage
pbp_Section_D	pbp_d_balbill_prov_cats					14c19	14c19: Adult Day Health Services
pbp_Section_D	pbp_d_balbill_prov_cats					14c2	14c2: Nutritional/Dietary Benefit
pbp_Section_D	pbp_d_balbill_prov_cats					14c20	14c20: Home-Based Palliative Care
pbp_Section_D	pbp_d_balbill_prov_cats					14c21	14c21: In-Home Support Services
pbp_Section_D	pbp_d_balbill_prov_cats					14c22	14c22: Support for Caregivers of Enrollees
pbp_Section_D	pbp_d_balbill_prov_cats					14c3	14c3: Additional Sessions of Smoking and Tobacco Cessation Counseling
pbp_Section_D	pbp_d_balbill_prov_cats					14c4	14c4: Fitness Benefit
pbp_Section_D	pbp_d_balbill_prov_cats					14c5	14c5: Enhanced Disease Management
pbp_Section_D	pbp_d_balbill_prov_cats					14c6	14c6: Telemonitoring Services
pbp_Section_D	pbp_d_balbill_prov_cats					14c7	14c7: Remote Access Technologies (including Web/Phone-based technologies and Nursing Hotline)
pbp_Section_D	pbp_d_balbill_prov_cats					14c8	14c8: Home and Bathroom Safety Devices and Modifications
pbp_Section_D	pbp_d_balbill_prov_cats					14c9	14c9: Counseling Services
pbp_Section_D	pbp_d_balbill_prov_cats					14d	14d: Kidney Disease Education Services
pbp_Section_D	pbp_d_balbill_prov_cats					14e1	14e1: Glaucoma Screening
pbp_Section_D	pbp_d_balbill_prov_cats					14e2	14e2: Diabetes Self-Management Training
pbp_Section_D	pbp_d_balbill_prov_cats					14e3	14e3: Barium Enemas
pbp_Section_D	pbp_d_balbill_prov_cats					14e4	14e4: Digital Rectal Exams
pbp_Section_D	pbp_d_balbill_prov_cats					14e5	14e5: EKG following Welcome Visit
pbp_Section_D	pbp_d_balbill_prov_cats					14e6	14e6: Other Medicare-covered Preventive Services
pbp_Section_D	pbp_d_balbill_prov_cats					15	15: Medicare Part B Rx Drugs
pbp_Section_D	pbp_d_balbill_prov_cats					16a	16a: Preventive Dental
pbp_Section_D	pbp_d_balbill_prov_cats					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_balbill_prov_cats					17a	17a: Eye Exams
pbp_Section_D	pbp_d_balbill_prov_cats					17b	17b: Eyewear
pbp_Section_D	pbp_d_balbill_prov_cats					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_balbill_prov_cats					18b	18b: Hearing Aids
pbp_Section_D	pbp_d_balbill_prov_cats					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_balbill_prov_cats					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_balbill_prov_cats					2	2: Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_balbill_prov_cats					20	20: Prescription Drugs (Cost Plans Only)
pbp_Section_D	pbp_d_balbill_prov_cats					3-1	3-1: Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_balbill_prov_cats					3-2	3-2: Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_balbill_prov_cats					3-3	3-3: Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_balbill_prov_cats					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_balbill_prov_cats					4a	4a: Emergency/Post-Stabilization Services
pbp_Section_D	pbp_d_balbill_prov_cats					4b	4b: Urgently Needed Services
pbp_Section_D	pbp_d_balbill_prov_cats					4c	4c: Worldwide Emergency/Urgent Coverage
pbp_Section_D	pbp_d_balbill_prov_cats					5	5: Partial Hospitalization
pbp_Section_D	pbp_d_balbill_prov_cats					6	6: Home Health Services
pbp_Section_D	pbp_d_balbill_prov_cats					7a	7a: Primary Care Physician Services
pbp_Section_D	pbp_d_balbill_prov_cats					7b	7b: Chiropractic Services
pbp_Section_D	pbp_d_balbill_prov_cats					7c	7c: Occupational Therapy Services
pbp_Section_D	pbp_d_balbill_prov_cats					7d	7d: Physician Specialist Services
pbp_Section_D	pbp_d_balbill_prov_cats					7e	7e: Mental Health Specialty Services
pbp_Section_D	pbp_d_balbill_prov_cats					7f	7f: Podiatry Services
pbp_Section_D	pbp_d_balbill_prov_cats					7g	7g: Other Health Care Professional
pbp_Section_D	pbp_d_balbill_prov_cats					7h	7h: Psychiatric Services
pbp_Section_D	pbp_d_balbill_prov_cats					7i	7i: Physical Therapy and Speech-Language Pathology Services
pbp_Section_D	pbp_d_balbill_prov_cats					7k	7k: Opioid Treatment Program Services
pbp_Section_D	pbp_d_balbill_prov_cats					8a	8a: Diagnostic Procedures/Tests/Lab Services
pbp_Section_D	pbp_d_balbill_prov_cats					8b	8b: Outpatient Diagnostic/Therapeutic Radiological Services
pbp_Section_D	pbp_d_balbill_prov_cats					9a	9a: Outpatient Hospital Services
pbp_Section_D	pbp_d_balbill_prov_cats					9b	9b: Ambulatory Surgical Center (ASC) Services
pbp_Section_D	pbp_d_balbill_prov_cats					9c	9c: Outpatient Substance Abuse
pbp_Section_D	pbp_d_balbill_prov_cats					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_balbill_min_pct	NUM	3	Enter Minimum percentage for balance billing:	Balance Bill Min		
pbp_Section_D	pbp_d_balbill_max_pct	NUM	3	Enter Maximum percentage for balance billing:	Balance Bill Max		
pbp_Section_D	pbp_d_msa_ded_amt	NUM	8	Indicate Annual MSA Deductible amount:	MSA Ded Amt		
pbp_Section_D	pbp_d_msa_annual_amt	NUM	10	Indicate the Annual amount CMS will deposit into the Enrollee MSA:	MSA Annual Deposit Amt		
pbp_Section_D	pbp_d_rics_yn	CHAR	1	Do you offer Reductions in Cost Sharing?	D RICS Reduce Cst Shr YN	1	Yes
pbp_Section_D	pbp_d_rics_yn					2	No
pbp_Section_D	pbp_d_rics_cnt	CHAR	1	How many groups of Reductions in Cost Sharing are you offering?	D RICS Number Groups	1	1
pbp_Section_D	pbp_d_rics_cnt					2	2
pbp_Section_D	pbp_d_rics_cnt					3	3
pbp_Section_D	pbp_d_rics_cats_ehc_1	CHAR	2	Select the benefits that apply to the Reductions in Cost Sharing benefit:	D RICS Bene Type 1	1 in 2	Medicare-covered benefits
pbp_Section_D	pbp_d_rics_cats_ehc_1					1 in 1	Non-Medicare covered benefits
pbp_Section_D	pbp_d_rics_mc_cats_1	CHAR	255	Select which Medicare-Covered Services your Reductions in Cost Sharing apply to:	D RICS Grp 1 Medicare Cats	10a1	10a1: Ground Ambulance Services
pbp_Section_D	pbp_d_rics_mc_cats_1					10a2	10a2: Air Ambulance Services
pbp_Section_D	pbp_d_rics_mc_cats_1					11a	11a: Durable Medical Equipment (DME)
pbp_Section_D	pbp_d_rics_mc_cats_1					11b1	11b1: Prosthetic Devices
pbp_Section_D	pbp_d_rics_mc_cats_1					11b2	11b2: Medical Supplies
pbp_Section_D	pbp_d_rics_mc_cats_1					11c1	11c1: Diabetic Supplies
pbp_Section_D	pbp_d_rics_mc_cats_1					11c2	11c2: Diabetic Therapeutic Shoes/Inserts
pbp_Section_D	pbp_d_rics_mc_cats_1					12	12: Dialysis Services
pbp_Section_D	pbp_d_rics_mc_cats_1					14d	14d: Kidney Disease Education Services
pbp_Section_D	pbp_d_rics_mc_cats_1					14e1	14e1: Glaucoma Screening
pbp_Section_D	pbp_d_rics_mc_cats_1					14e2	14e2: Diabetes Self-Management Training
pbp_Section_D	pbp_d_rics_mc_cats_1					14e3	14e3: Barium Enemas
pbp_Section_D	pbp_d_rics_mc_cats_1					14e4	14e4: Digital Rectal Exams
pbp_Section_D	pbp_d_rics_mc_cats_1					14e5	14e5: EKG following Welcome Visit
pbp_Section_D	pbp_d_rics_mc_cats_1					14e6	14e6: Other Medicare-covered Preventive Services
pbp_Section_D	pbp_d_rics_mc_cats_1					15-1	15-1: Medicare Part B Chemotherapy/Radiation Drugs
pbp_Section_D	pbp_d_rics_mc_cats_1					15-2	15-2: Other Medicare Part B Drugs
pbp_Section_D	pbp_d_rics_mc_cats_1					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_rics_mc_cats_1					17a	17a: Eye Exams
pbp_Section_D	pbp_d_rics_mc_cats_1					17b	17b: Eyewear
pbp_Section_D	pbp_d_rics_mc_cats_1					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_rics_mc_cats_1					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_rics_mc_cats_1					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_rics_mc_cats_1					2	2: Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_rics_mc_cats_1					20	20: Prescription Drugs (Cost Plans Only)
pbp_Section_D	pbp_d_rics_mc_cats_1					3-1	3-1: Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_rics_mc_cats_1					3-2	3-2: Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_rics_mc_cats_1					3-3	3-3: Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_rics_mc_cats_1					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_rics_mc_cats_1					4a	4a: Emergency/Post-Stabilization Services
pbp_Section_D	pbp_d_rics_mc_cats_1					4b	4b: Urgently Needed Services
pbp_Section_D	pbp_d_rics_mc_cats_1					5	5: Partial Hospitalization
pbp_Section_D	pbp_d_rics_mc_cats_1					6	6: Home Health Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7a	7a: Primary Care Physician Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7b	7b: Chiropractic Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7c	7c: Occupational Therapy Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7d	7d: Physician Specialist Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7e1	7e1: Individual Sessions for Mental Health Specialty Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7e2	7e2: Group Sessions for Mental Health Specialty Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7f	7f: Podiatry Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7g	7g: Other Health Care Professional
pbp_Section_D	pbp_d_rics_mc_cats_1					7h1	7h1: Individual Sessions for Psychiatric Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7h2	7h2: Group Sessions for Psychiatric Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7i	7i: Physical Therapy and Speech-Language Pathology Services
pbp_Section_D	pbp_d_rics_mc_cats_1					7k	7k: Opioid Treatment Program Services
pbp_Section_D	pbp_d_rics_mc_cats_1					8a1	8a1: Diagnostic Procedures/Tests
pbp_Section_D	pbp_d_rics_mc_cats_1					8a2	8a2: Lab Services
pbp_Section_D	pbp_d_rics_mc_cats_1					8b1	8b1: Diagnostic Radiological Services
pbp_Section_D	pbp_d_rics_mc_cats_1					8b2	8b2: Therapeutic Radiological Services
pbp_Section_D	pbp_d_rics_mc_cats_1					8b3	8b3: Outpatient X-Ray Services
pbp_Section_D	pbp_d_rics_mc_cats_1					9a1	9a1: Outpatient Hospital Services
pbp_Section_D	pbp_d_rics_mc_cats_1					9a2	9a2: Observation Services
pbp_Section_D	pbp_d_rics_mc_cats_1					9b	9b: Ambulatory Surgical Center (ASC) Services
pbp_Section_D	pbp_d_rics_mc_cats_1					9c1	9c1: Individual Sessions for Outpatient Substance Abuse
pbp_Section_D	pbp_d_rics_mc_cats_1					9c2	9c2: Group Sessions for Outpatient Substance Abuse
pbp_Section_D	pbp_d_rics_mc_cats_1					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_rics_nmc_cats_1	CHAR	255	Select which Non-Medicare Covered Services your Reductions in Cost Sharing apply to:	D RICS Grp 1 NMC Cats	10b1	10b1: Transportation Services - Plan Approved Health-related Location
pbp_Section_D	pbp_d_rics_nmc_cats_1					10b2	10b2: Transportation Services - Any Health-related Location
pbp_Section_D	pbp_d_rics_nmc_cats_1					13a	13a: Acupuncture
pbp_Section_D	pbp_d_rics_nmc_cats_1					13b	13b: Over-the-Counter (OTC) Items
pbp_Section_D	pbp_d_rics_nmc_cats_1					13c	13c: Meal Benefit
pbp_Section_D	pbp_d_rics_nmc_cats_1					13d	13d: Other 1
